location,time,cases,deaths,n
San Marino,2020-03-17,102,9,24
San Marino,2020-03-18,104,11,24
San Marino,2020-03-19,109,14,24
San Marino,2020-03-20,126,14,24
San Marino,2020-03-21,151,14,24
San Marino,2020-03-22,151,20,24
San Marino,2020-03-23,151,20,24
San Marino,2020-03-24,187,20,24
San Marino,2020-03-25,187,21,24
Slovenia,2020-03-14,141,1,12
Slovenia,2020-03-15,181,1,12
Slovenia,2020-03-16,219,1,12
Slovenia,2020-03-17,253,1,12
Slovenia,2020-03-18,275,1,12
Slovenia,2020-03-19,286,1,12
Slovenia,2020-03-20,319,1,12
Slovenia,2020-03-21,341,1,12
Slovenia,2020-03-22,383,1,12
Slovenia,2020-03-23,414,1,12
Slovenia,2020-03-24,442,1,12
Slovenia,2020-03-25,480,3,12
"Korea, Republic of",2020-02-20,80,1,35
"Korea, Republic of",2020-02-21,155,1,35
"Korea, Republic of",2020-02-22,345,2,35
"Korea, Republic of",2020-02-23,601,5,35
"Korea, Republic of",2020-02-24,762,7,35
"Korea, Republic of",2020-02-25,892,8,35
"Korea, Republic of",2020-02-26,1146,11,35
"Korea, Republic of",2020-02-27,1595,12,35
"Korea, Republic of",2020-02-28,2022,13,35
"Korea, Republic of",2020-02-29,2931,16,35
"Korea, Republic of",2020-03-01,3526,17,35
"Korea, Republic of",2020-03-02,4212,22,35
"Korea, Republic of",2020-03-03,4812,28,35
"Korea, Republic of",2020-03-04,5328,32,35
"Korea, Republic of",2020-03-05,5766,35,35
"Korea, Republic of",2020-03-06,6284,42,35
"Korea, Republic of",2020-03-07,6767,44,35
"Korea, Republic of",2020-03-08,7134,50,35
"Korea, Republic of",2020-03-09,7382,51,35
"Korea, Republic of",2020-03-10,7513,54,35
"Korea, Republic of",2020-03-11,7755,60,35
"Korea, Republic of",2020-03-12,7869,66,35
"Korea, Republic of",2020-03-13,7979,67,35
"Korea, Republic of",2020-03-14,8086,72,35
"Korea, Republic of",2020-03-15,8162,75,35
"Korea, Republic of",2020-03-16,8236,75,35
"Korea, Republic of",2020-03-17,8320,81,35
"Korea, Republic of",2020-03-18,8413,86,35
"Korea, Republic of",2020-03-19,8565,91,35
"Korea, Republic of",2020-03-20,8652,100,35
"Korea, Republic of",2020-03-21,8799,103,35
"Korea, Republic of",2020-03-22,8897,104,35
"Korea, Republic of",2020-03-23,8961,113,35
"Korea, Republic of",2020-03-24,9037,120,35
"Korea, Republic of",2020-03-25,9137,126,35
Sudan,2020-03-13,1,1,13
Sudan,2020-03-14,1,1,13
Sudan,2020-03-15,1,1,13
Sudan,2020-03-16,1,1,13
Sudan,2020-03-17,1,1,13
Sudan,2020-03-18,1,1,13
Sudan,2020-03-19,2,1,13
Sudan,2020-03-20,2,1,13
Sudan,2020-03-21,2,1,13
Sudan,2020-03-22,2,1,13
Sudan,2020-03-23,2,1,13
Sudan,2020-03-24,2,1,13
Sudan,2020-03-25,3,1,13
Sweden,2020-03-11,326,1,15
Sweden,2020-03-12,462,1,15
Sweden,2020-03-13,620,1,15
Sweden,2020-03-14,775,1,15
Sweden,2020-03-15,924,1,15
Sweden,2020-03-16,1032,3,15
Sweden,2020-03-17,1121,7,15
Sweden,2020-03-18,1167,8,15
Sweden,2020-03-19,1301,10,15
Sweden,2020-03-20,1423,10,15
Sweden,2020-03-21,1623,16,15
Sweden,2020-03-22,1746,20,15
Sweden,2020-03-23,1906,21,15
Sweden,2020-03-24,2016,25,15
Sweden,2020-03-25,2272,36,15
Switzerland,2020-03-05,57,1,21
Switzerland,2020-03-06,87,1,21
Switzerland,2020-03-07,209,1,21
Switzerland,2020-03-08,264,1,21
Switzerland,2020-03-09,332,2,21
Switzerland,2020-03-10,374,2,21
Switzerland,2020-03-11,490,3,21
Switzerland,2020-03-12,642,4,21
Switzerland,2020-03-13,854,4,21
Switzerland,2020-03-14,1121,7,21
Switzerland,2020-03-15,1359,11,21
Switzerland,2020-03-16,2200,13,21
Switzerland,2020-03-17,2200,14,21
Switzerland,2020-03-18,2650,19,21
Switzerland,2020-03-19,3010,21,21
Switzerland,2020-03-20,3888,33,21
Switzerland,2020-03-21,4840,43,21
Switzerland,2020-03-22,6077,56,21
Switzerland,2020-03-23,6971,60,21
Switzerland,2020-03-24,8015,66,21
Switzerland,2020-03-25,8789,86,21
"Taiwan, Province of China",2020-02-16,18,1,39
"Taiwan, Province of China",2020-02-17,20,1,39
"Taiwan, Province of China",2020-02-18,22,1,39
"Taiwan, Province of China",2020-02-19,22,1,39
"Taiwan, Province of China",2020-02-20,24,1,39
"Taiwan, Province of China",2020-02-21,24,1,39
"Taiwan, Province of China",2020-02-22,26,1,39
"Taiwan, Province of China",2020-02-23,26,1,39
"Taiwan, Province of China",2020-02-24,28,1,39
"Taiwan, Province of China",2020-02-25,30,1,39
"Taiwan, Province of China",2020-02-26,31,1,39
"Taiwan, Province of China",2020-02-27,32,1,39
"Taiwan, Province of China",2020-02-28,34,1,39
"Taiwan, Province of China",2020-02-29,39,1,39
"Taiwan, Province of China",2020-03-01,40,1,39
"Taiwan, Province of China",2020-03-02,40,1,39
"Taiwan, Province of China",2020-03-03,41,1,39
"Taiwan, Province of China",2020-03-04,42,1,39
"Taiwan, Province of China",2020-03-05,44,1,39
"Taiwan, Province of China",2020-03-06,44,1,39
"Taiwan, Province of China",2020-03-07,45,1,39
"Taiwan, Province of China",2020-03-08,45,1,39
"Taiwan, Province of China",2020-03-09,45,1,39
"Taiwan, Province of China",2020-03-10,47,1,39
"Taiwan, Province of China",2020-03-11,48,1,39
"Taiwan, Province of China",2020-03-12,48,1,39
"Taiwan, Province of China",2020-03-13,49,1,39
"Taiwan, Province of China",2020-03-14,53,1,39
"Taiwan, Province of China",2020-03-15,59,1,39
"Taiwan, Province of China",2020-03-16,59,1,39
"Taiwan, Province of China",2020-03-17,67,1,39
"Taiwan, Province of China",2020-03-18,77,1,39
"Taiwan, Province of China",2020-03-19,108,1,39
"Taiwan, Province of China",2020-03-20,108,1,39
"Taiwan, Province of China",2020-03-21,135,2,39
"Taiwan, Province of China",2020-03-22,153,2,39
"Taiwan, Province of China",2020-03-23,165,2,39
"Taiwan, Province of China",2020-03-24,195,2,39
"Taiwan, Province of China",2020-03-25,216,2,39
Thailand,2020-03-01,42,1,25
Thailand,2020-03-02,43,1,25
Thailand,2020-03-03,43,1,25
Thailand,2020-03-04,43,1,25
Thailand,2020-03-05,47,1,25
Thailand,2020-03-06,48,1,25
Thailand,2020-03-07,50,1,25
Thailand,2020-03-08,50,1,25
Thailand,2020-03-09,50,1,25
Thailand,2020-03-10,53,1,25
Thailand,2020-03-11,59,1,25
Thailand,2020-03-12,70,1,25
Thailand,2020-03-13,75,1,25
Thailand,2020-03-14,82,1,25
Thailand,2020-03-15,82,1,25
Thailand,2020-03-16,114,1,25
Thailand,2020-03-17,177,1,25
Thailand,2020-03-18,177,1,25
Thailand,2020-03-19,177,1,25
Thailand,2020-03-20,212,1,25
Thailand,2020-03-21,366,1,25
Thailand,2020-03-22,599,1,25
Thailand,2020-03-23,721,1,25
Thailand,2020-03-24,827,4,25
Thailand,2020-03-25,934,4,25
Ukraine,2020-03-13,3,1,13
Ukraine,2020-03-14,3,1,13
Ukraine,2020-03-15,3,1,13
Ukraine,2020-03-16,3,1,13
Ukraine,2020-03-17,5,2,13
Ukraine,2020-03-18,14,2,13
Ukraine,2020-03-19,19,2,13
Ukraine,2020-03-20,26,2,13
Ukraine,2020-03-21,26,3,13
Ukraine,2020-03-22,41,3,13
Ukraine,2020-03-23,47,3,13
Ukraine,2020-03-24,73,3,13
Ukraine,2020-03-25,84,3,13
United Kingdom,2020-03-06,115,1,20
United Kingdom,2020-03-07,163,1,20
United Kingdom,2020-03-08,206,2,20
United Kingdom,2020-03-09,273,3,20
United Kingdom,2020-03-10,321,5,20
United Kingdom,2020-03-11,373,6,20
United Kingdom,2020-03-12,456,6,20
United Kingdom,2020-03-13,590,10,20
United Kingdom,2020-03-14,707,10,20
United Kingdom,2020-03-15,1140,21,20
United Kingdom,2020-03-16,1391,35,20
United Kingdom,2020-03-17,1543,55,20
United Kingdom,2020-03-18,1950,60,20
United Kingdom,2020-03-19,2630,103,20
United Kingdom,2020-03-20,3277,144,20
United Kingdom,2020-03-21,3983,177,20
United Kingdom,2020-03-22,5018,233,20
United Kingdom,2020-03-23,5683,281,20
United Kingdom,2020-03-24,6650,335,20
United Kingdom,2020-03-25,8077,422,20
United States of America,2020-02-29,66,1,26
United States of America,2020-03-01,69,1,26
United States of America,2020-03-02,89,2,26
United States of America,2020-03-03,103,6,26
United States of America,2020-03-04,125,9,26
United States of America,2020-03-05,159,11,26
United States of America,2020-03-06,233,12,26
United States of America,2020-03-07,338,14,26
United States of America,2020-03-08,433,17,26
United States of America,2020-03-09,554,21,26
United States of America,2020-03-10,754,26,26
United States of America,2020-03-11,1025,28,26
United States of America,2020-03-12,1312,30,26
United States of America,2020-03-13,1663,40,26
United States of America,2020-03-14,2174,47,26
United States of America,2020-03-15,2951,57,26
United States of America,2020-03-16,3774,69,26
United States of America,2020-03-17,4661,85,26
United States of America,2020-03-18,6427,108,26
United States of America,2020-03-19,9415,150,26
United States of America,2020-03-20,14250,150,26
United States of America,2020-03-21,19624,260,26
United States of America,2020-03-22,26747,340,26
United States of America,2020-03-23,35206,471,26
United States of America,2020-03-24,46442,590,26
United States of America,2020-03-25,55231,801,26
AUS-New South Wales,2020-03-04,22,1,13
AUS-New South Wales,2020-03-05,22,1,13
AUS-New South Wales,2020-03-06,26,1,13
AUS-New South Wales,2020-03-07,28,1,13
